C_ID,CLASS_ID,CLASS_NAME,RECORD_STATE,CREATE_DATE,MODIFY_DATE,DC_IDENTIFIER,DC_TYPE,KEI_TITLEKOREA,KEI_TITLEENGLISH,KEI_ALTERNATIVETITLEKOREA,KEI_ALTERNATIVETITLEENGLISH,KEI_SERIESMAINTITLE,KEI_SERIESNUMBER,KEI_AUTHORKOREA,KEI_AUTHORENGLISH,KEI_COAUTHORKOREA,KEI_COAUTHORENGLISH,KEI_COPERATEMANAGERKOREA,KEI_COPERATEMANAGERENGLISH,KEI_COPERATEAGENT,KEI_PUBLISHER,KEI_PUBYEAR,KEI_AGENTNAME,KEI_RESEARCHAREA,DC_LANGUAGE,KEI_OPENMETA,KEI_OPENIMAGE,KEI_TOTALPAGECOUNT,KEI_KEYWORDKOREA,KEI_KEYWORDENGLISH,SERVICE_URI
648841,4,기본연구,u,19960109,20120113,A 환1185 1995 RE-08,기본연구,폐기물처리시설 건설시의 환경영향평가 개선과 관리운영에 따른 기술지침의 설정,Improvement of the Environmental Impact Assessment System in Constructing Waste Disposal Facilities and Establishment of Technical Guidelines,소각장 편,,,,남영숙,"Nam, Young-sook",,,,,,한국환경기술개발원,19951230,,폐기물관리,한국어,,,"viii, 269p",,Waste managemnet/ Environmental impact assessment/ Waste disposal,http://library.kei.re.kr/dmme/img/001/003/001/[95_RE08]폐기물처리시설건설시환경영향평가(남영숙).pdf
648907,4,기본연구,u,19961002,20120113,A 환1185 1995 RE-22,기본연구,지방자치제 하에서의 자치단체간 오염규제보조금제도 연구,Development of a General Grant for Pollution Control between Local Governments,,,,,김원식,"Kim,Won-sik",,,,,,한국환경기술개발원,19951230,,물환경,한국어,,,"v, 138p.",,Environmental regulation,http://library.kei.re.kr/dmme/img/001/003/001/[95_RE22]자치단체간오염규제보조금제도(김원식).pdf
648909,4,기본연구,u,19961002,20170630,A 환1185 1996 RE-01,기본연구,환경오염예방기술개발의 국제동향과 국내개발촉진 방안,Promoting Pollution Prevention Technology in Korea,,,,,민병승,"Min, Byung-seong",,,,,,한국환경기술개발원,19961230,,정책일반,한국어,,,"vi, 117p. ;",,Pollution prevention,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE01]환경오염예방기술(민병승)1.pdf
648914,6,수시연구,u,19961002,20120116,A 환1185 1996 WO-01,수시연구,21세기를 대비한 물관리정책의 개선방안,Water Management Policies for the 21st Century,,,,,최지용,"Choi, Ji-Yong",,,,,,한국환경기술개발원,19960530,,물환경,한국어,,,"vi, 80p.",,Water management policy,http://library.kei.re.kr/dmme/img/001/003/001/[96_정책]WO-0121세기(최지용).pdf
648922,4,기본연구,u,19961005,20170705,A 환1185 1994 RE-18,기본연구,2000년대 환경행정조직의 발전방향,Environmental administrative structures for the 21st century,,,연구보고서,,정회성,"Jeong, Hoi-seong",,,,,,한국환경기술개발원,19941230,,정책일반,한국어,,,"vi, 218p. ;",,Environmental administration,http://library.kei.re.kr/dmme/img/001/003/001/[94_RE18]2000년대환경행정(정회성).pdf
648926,4,기본연구,u,19961005,20120113,A 환1185 1994 RE-19,기본연구,지방화를 대비한 환경적합성 평가모형의 개선과 활용방안 연구,Study on the Development of Sustainability Assessment Models and their Applications in Regionalization,,,연구보고서,,남영숙,"Nam, Young-sook",,,,,,한국환경기술개발원,19941230,,정책일반,한국어,,,"vi, 591p. ;",,Sustainable development,http://library.kei.re.kr/dmme/img/001/003/001/[94_RE19]지방화대비(남영숙).pdf
648928,4,기본연구,u,19961024,20170705,A 환1185 1995 RE-23,기본연구,환경친화적 소비사회 구축방안,Measures on the Environmental Friendly Consumer Society Development,,,연구보고서,,정회성,"Jeong, Hoi-Seong",,,,,,한국환경기술개발원,19951230,,정책일반,한국어,,,"vi, 126p.",,Sustainable consumption,http://library.kei.re.kr/dmme/img/001/003/001/[95_RE23]환경친화적소비사회(정회성).pdf
648962,6,수시연구,u,19961115,20120116,A 환1185 1996 WO-02,수시연구,외국 하천의 회생사례와 정책의 시사점,Lessons from Successful Restoration of Polluted Rivers in Foreign Countries,,,,,최지용,"Choi, Ji-Yong",,,,,,한국환경기술개발원,19961030,,물환경,한국어,,,"iv, 52p. ;",,Water pollution,http://library.kei.re.kr/dmme/img/001/003/001/[96_정책]WO-02외국하천회생(최지용).pdf
649097,4,기본연구,u,19970603,20120113,A 환1185 1996 RE-25,기본연구,지자제 실시에 따른 환경영향평가제도의 내실화를 위한 연구,Study on the Development of Environmental Impact Assessment System for Local Governments,지방자치단체 환경영향평가제도의 도입방안,,,,남영숙,"Nam, Young-sook",,,,,,한국환경기술개발원,19961230,,환경영향평가,한국어,,,"v, 145p. ;",,Regional policy,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE25]지자제실시(남영숙).pdf
649098,4,기본연구,u,19970603,20120113,A 환1185 1996 RE-27,기본연구,소각시설의 효율적 설치·운영에 관한 연구,Efficient Construction and Operation of Incineration Facilities,,,,,김승도,"Kim,Seung-do",김태희,,,,,한국환경기술개발원,19961230,,폐기물관리,한국어,,,"xvi, 347p.",,Waste management,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE27]소각시설(김승도)1.pdf
649099,4,기본연구,u,19970603,20120116,A 환1185 1996 RE-28,기본연구,환경친화적 지역개발제도의 구축방안,Sustainable Development Strategies for Local Governments,,,,,박태윤,"Park,Tae-yoon",,,,,,한국환경기술개발원,19961230,,자연환경,한국어,,,"iii, 172p. ;",,Regional development,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE28]환경친화지역개발(박태윤)1.pdf
649102,4,기본연구,u,19970603,20170111,A 환1185 1996 RE-26,기본연구,한국의 환경 50년사,50 Year of Environmental History in Korea,,,,,김광임,"Kim, Kwang-Yim","권숙표,강문규,김상옥,최기용",,,,,한국환경기술개발원,19961230,,정책일반,한국어,,,"xviii, 588p. ;",,History- Environmental aspects,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE26]한국환경50년사(김광임)1.pdf
649187,4,기본연구,u,19970321,20170703,A 환1185 1996 RE-03,기본연구,지방자치와 환경기술인력의 수급에 관한 연구,Study on the Supply and Demand of Environmental Technology Manpower under Local Autonomous Systems,,,,,김지수,"Kim, Ji-soo","이병남,정은재,전태욱","Lee, Byung-Nam, Jeong, Eun-Jae, Jeon, Dae-Wook",,,,한국환경기술개발원,19961230,,정책일반,한국어,,,"vi, 155p.",,Industrial management- Environmental aspects,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE03]지방자치(김지수)1.pdf
649189,4,기본연구,u,19970501,20120113,A 환1185 1996 RE-04,기본연구,상·하수처리의 효율적 운영방안 연구 Ⅱ,Efficient Management of Water Supply and Wastewater Treatment (Ⅱ) : Private Sector,민간부문 참여방안을 중심으로,,,,문현주,"Moon, Hyun-Joo",,,,,,한국환경기술개발원,19961230,,물환경,한국어,,,"xi, 326p.",,Water supply,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE04]상하수처리(문현주).pdf
649190,4,기본연구,u,19970501,20120113,A 환1185 1996 RE-05,기본연구,유해화학물질 배출량 보고제도의 국내 도입에 관한 연구,Introduction of Noxious Chemical Discharge Report System,,,,,김강석,"Kim, Kang-Seok",,,,,,한국환경기술개발원,19961230,,위해성관리,한국어,,,"iv, 205p.",,Toxic chemicals,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE05]유해화학물질(김강석)1.pdf
649191,4,기본연구,u,19970501,20120113,A 환1185 1996 RE-07,기본연구,동북아지역의 환경문제와 국제협력방안에 관한 연구,Promoting Environmental Cooperation for Acid Rain Abatement in Northeast Asia,,,,,민병승,"Min, Byung-Seong",,,,,,한국환경기술개발원,19961230,,지구환경,한국어,,,"ix, 267p.",,International cooperation,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE07]동북아(민병승)2.pdf
649192,4,기본연구,u,19970501,20120113,A 환1185 1996 RE-08,기본연구,저공해연료자동차 보급 활성화 방안 연구,Supply of the Low Emission Fuel Vehicle Activation,,,,,한화진,"Han, Hwa-Jin",,,,,,한국환경기술개발원,19961230,,대기환경,한국어,,,"vii, 174p.",,Transportation fuels,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE08]저공해연료(한화진).pdf
649193,4,기본연구,u,19970501,20120112,A 환1185 1996 RE-09,기본연구,국제환경·무역 연계 논의 동향과 대응방안 Ⅲ,Recent Development in Linking Trade and Environment,WTOCTE의 동향과 우리의 대응방안,,,,임종수,"Lim, Jong-soo",,,,,,한국환경기술개발원,19961230,,정책일반,한국어,,,"iii, 155p.",,World Trade Organization,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE09]국제환경무역논의(임종수).pdf
649194,4,기본연구,u,19970501,20120113,A 환1185 1996 RE-10,기본연구,종합수질지표의 개발,Development of Water Quality Index,,,,,최지용,"Choi, Ji-Yong",,,,,,한국환경기술개발원,19961230,,물환경,한국어,,,"viii, 149p.",,Water quality management,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE10]종합수질표(최지용).pdf
649195,4,기본연구,u,19970501,20120113,A 환1185 1996 RE-11,기본연구,유전자 변형된 생물(LMOs)의 환경영향평가제도 및 방법연구,Administrative system and technical methods for assessing the environmental impact of Living modified organisims(LMO) in Korea,,,,,박용하,"Park,Yong-ha",,,,,,한국환경기술개발원,19961230,,자연환경,한국어,,,"vii, 406p.",,Microbial ecology,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE11]LMOs(박용하).pdf
649196,4,기본연구,u,19970501,20170703,A 환1185 1996 RE-12,기본연구,종합환경정보망 개발사업 Ⅳ,Study on the Development of a Korean Environmental Information Network System (Ⅳ),,,,,이용주,"Lee, Yong-Ju",정은화,"Chung, Eun-Hwa",,,,한국환경기술개발원,19961230,,정책일반,한국어,,,"v, 245p.",,Environmental information,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE12]종합환경정보망IV(이용주)1.pdf
649197,4,기본연구,u,19970501,20120113,A 환1185 1996 RE-13,기본연구,지방화에 따른 환경비용 분담체계에 관한 연구,Study on the Environmental Expenses and Share System by the Localization,지방자치단체간 물분쟁 해결방안을 중심으로,,,,김용건,"Kim, Yong-Gun",,,,,,한국환경기술개발원,19961230,,정책일반,한국어,,,"vii, 152p.",,Water dispute,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE13]지방화환경(김용건).pdf
649198,4,기본연구,u,19970501,20120113,A 환1185 1996 RE-14,기본연구,북한의 환경문제와 통일한국의 환경정책방향,Environmental Obstacles in N Korea and Environmental Policy Direction on Unificated S Korea,,,,,정회성,"Jeong, Hoi-Seong","강광규,강철구",,,,,한국환경기술개발원,19961230,,지구환경,한국어,,,"viii, 121p.",,Environmental pollution- North Korea,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE14]북한핵환경문제(정회성).pdf
649199,4,기본연구,u,19970501,20120116,A 환1185 1996 RE-15,기본연구,환경통계개발에 관한 연구,Development of Environmental Statistics in Korea,,,,,강광규,Kang Kwang-Kyu,김승우,"Kim, Seung-woo",,,,한국환경기술개발원,19961230,,정책일반,한국어,,,"xiv, 397p.",,Environmental statistics- Statistical methods,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE15]환경통계(강광규).pdf
649200,4,기본연구,u,19970501,20120127,A 환1185 1996 RE-16,기타보고서,배출업소에 대한 통합오염관리방안,[96_RE16]Integrated Pollution Management Measure on Discharged Business,,,,,정회성,"Jeong, Hoi-Seong",,,,,,한국환경기술개발원,19961230,,정책일반,,,,"vi, 139p.",,Source-based integration,http://library.kei.re.kr/dmme/img/001/003/96_RE16배출업소통합오염(정회성).pdf.pdf
649201,4,기본연구,u,19970501,20120113,A 환1185 1996 RE-18,기본연구,폐자원 재활용의 경제성 분석,Economical Analysis on Waste Resource Recycling,폐가전제품을 중심으로,,,,장기복,"Chang, Ki-Bok",,,,,,한국환경기술개발원,19961230,,폐기물관리,한국어,,,"v, 109p.",,Waste recycling,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE18]폐자원재활용(장기복).pdf
649202,4,기본연구,u,19970501,20120113,A 환1185 1996 RE-19,기본연구,상수도 수요 모형 개발,Study on the Supply Policy Direction on the Water Service Demand Expectation,상수도 수요 예측을 반영한 공급정책 방향 연구  김광임.,,,,김광임,"Kim, Kwang-Yim",,,,,,한국환경기술개발원,19961230,,물환경,한국어,,,"ix, 122p.",,Water policy,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE19]상수도수요예측(김광임).pdf
649203,4,기본연구,u,19970501,20120117,A 환1185 1996 RE-20,기본연구,연안역에서의 오염물질 유입 저감을 위한 총량규제 방안에 관한 연구,Application of Total Effluent Regulation System in Coastal Areas,,,,,박원규,"Park, Won-Kyou",김성준,"Kim, Seong-Jun",,,,한국환경기술개발원,19961220,,물환경,한국어,,,"vi, 131p.",,Marine pollution,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE20]연안역의총량규제(박원규).pdf
649204,4,기본연구,u,19970501,20170704,A 환1185 1996 RE-21,기본연구,산성비 원인물질 저감방안에 관한 연구 Ⅲ,Study on the Abatement Strategies of Acid Precipitation (Ⅲ),아황산가스 저감모형개발을 중심으로,,,,이동근,"Lee, Dong-Keun","전성우,한화진","Jeon, Seong-Woo, Han, Hwa-Jin",,,,한국환경기술개발원,19961230,,대기환경,한국어,,,"vi, 98p.",,Air pollution,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE21]산성비저감방안(이동근).pdf
649205,4,기본연구,u,19970501,20170703,A 환1185 1996 RE-22,기본연구,지역대기질 보전대책 수립 및 시행에 관한 연구,Research on the Development and Implementation of Regional Air Quality Measures,,,,,한화진,"Han, Wha-jin",조억수,"Cho, Yeok-Soo",,,,한국환경기술개발원,19961230,,대기환경,한국어,,,"ix, 176p.",,Air quality management,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE22]지역대기질(한화진).pdf
649206,4,기본연구,u,19970501,20120116,A 환1185 1996 RE-23,기본연구,환경친화적 유류 가격체제 구축방안,Measure on the Environmental Friendly Oil Price System Development,,,,,강광규,"Kang, Kwang-Gyu",,,,,,한국환경기술개발원,19961230,,대기환경,한국어,,,"v, 125p.",,Green tax,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE23]유류가격체계(강광규).pdf
649207,4,기본연구,u,19970501,20120116,A 환1185 1996 RE-24,기본연구,환경친화적 상품의 개발 및 생산촉진 방안 연구,National Strategies for the Development and Production of Environmentally Friendly Products,내구성가전제품을 중심으로,,,,신명교,"Shin, Myung-Kyu",조영희,,,,,한국환경기술개발원,19961230,,정책일반,한국어,,,"vi, 153p.",,Life cycle assessment,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE24]환경친화적상품(신명교).pdf
649208,6,수시연구,u,19970501,20120116,A 환1185 1996 WO-04,수시연구,환경친화적 국토개발에 관한 연구(1),Sustainable Land Development in Korea,,,,,임창호,"Lim, Chang-Ho",박태윤,"Park, Tae-Yoon",,,,한국환경기술개발원,19960101,,자연환경,한국어,,,"vii, 153p.",,Urban planning,http://library.kei.re.kr/dmme/img/001/003/001/[96_정책]WO-04환경친화국토개발(임창호).pdf
649209,6,수시연구,u,19970501,20120116,A 환1185 1996 WO-05,수시연구,지속가능한 발전을 위한 지역산업정책,Regional Industrial Policies for Sustainable Development,,,,,박삼옥,"Park, Sam-ok",박태윤,"Park, Tae-Yoon",,,,한국환경기술개발원,19960101,,기타,한국어,,,"v, 135p.",,Regional planning,http://library.kei.re.kr/dmme/img/001/003/001/[96_정책]WO-05지속가능발전(박삼옥).pdf
649601,4,기본연구,u,19960109,20120117,A 환1185 1995 RE-05,기본연구,경제적 유인제도의 개선방향,Reform of Economic Instrument System on the Basis of Efficiency,환경정책의 효율성 제고 중심으로,,,,김홍균,"Kim, Hong-Kyun",,,,,,한국환경기술개발원,19951230,,정책일반,한국어,,,"v, 117p.",,Environmental policy/ Economic incentives/ pollurion control,http://library.kei.re.kr/dmme/img/001/003/001/[95_RE05]경제적유인제도의개선방향(김홍균).pdf
649876,4,기본연구,u,19970929,20170703,A 환1185 1997 RE-01,기본연구,환경예산과 정책목표,,,,연구보고서,Jan-97,노상환,"Lho, Sang-Hwan",,,,,,한국환경기술개발원,19971230,,정책일반,한국어,,,"ix, 618p.",,Public finances- Environmental aspects,http://library.kei.re.kr/dmme/img/001/003/001/[97_RE01]환경예산과정책목표(노상환).pdf
